Parent Company,Year,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Facility Count
ABF ENTERPRISES,2015,1582.3186,0.0,1582.3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2016,1645.0543,0.0,1645.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2017,1642.4863,0.0,1642.4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2018,1642.0573,0.0,1642.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2019,1652.4928,0.0,1652.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2020,1545.3347,0.0,1545.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2021,1634.1403,0.0,1634.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2022,1664.3038,0.0,1664.3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABF ENTERPRISES,2023,1559.0701,0.0,1559.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2017,22026.5,0.0,22026.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2018,24647.35,0.0,24647.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2019,27654.55,0.0,27654.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2020,30744.9,0.0,30744.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2021,33240.5,0.0,33240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2022,34689.75,0.0,34689.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILENE ENVIRONMENTAL LANDFILL INC,2023,36898.5,0.0,36898.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILITY REFRIGERANTS,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABILITY REFRIGERANTS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABRAXAS PETROLEUM CORP,2014,66927.878,0.0,0.0,66927.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABRAXAS PETROLEUM CORP,2015,100296.596,0.0,0.0,100296.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABRAXAS PETROLEUM CORP,2016,34091.506,0.0,0.0,34091.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABRAXAS PETROLEUM CORP,2017,19234.288,0.0,0.0,19234.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABRAXAS PETROLEUM CORP,2018,233221.83,0.0,0.0,233221.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABRAXAS PETROLEUM CORP,2019,364705.042,0.0,0.0,364705.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABRAXAS PETROLEUM CORP,2020,131334.728,0.0,0.0,131334.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABRAXAS PETROLEUM CORP,2021,149411.554,0.0,0.0,149411.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABRAXAS PETROLEUM CORP,2022,103572.508,0.0,0.0,103572.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABRAXAS PETROLEUM CORP,2023,55642.744,0.0,0.0,55642.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ABSOLUTE ENERGY LLC,2010,166627.556,0.0,166627.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2011,167013.704,0.0,167013.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2012,172951.432,0.0,172951.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2013,180438.26,0.0,180438.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2014,179161.664,0.0,179161.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2015,178561.368,0.0,178561.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2016,174562.492,0.0,174562.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2017,177140.222,0.0,177140.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2018,170171.848,0.0,170171.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2019,140703.258,0.0,140703.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2020,142519.35,0.0,142519.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2021,147591.632,0.0,147591.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2022,151051.83,0.0,151051.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ABSOLUTE ENERGY LLC,2023,151260.98,0.0,151260.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2012,28786.886,0.0,28786.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2013,41741.082,0.0,41741.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2014,31202.532,0.0,31202.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2015,3025.534,0.0,3025.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2018,248.346,0.0,248.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2019,187.948,0.0,187.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AC OCEAN WALK LLC,2020,247.648,0.0,247.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2010,46724.25,0.0,46724.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2011,47807.5,0.0,47807.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2012,49691.0,0.0,49691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2013,50322.75,0.0,50322.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2014,51001.0,0.0,51001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2015,51686.5,0.0,51686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2016,52502.75,0.0,52502.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2017,52774.25,0.0,52774.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2018,53049.5,0.0,53049.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2019,53725.25,0.0,53725.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2020,45082.5,0.0,45082.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2021,45791.5,0.0,45791.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2022,46562.5,0.0,46562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACADIA PARISH POLICE JURY,2023,46996.25,0.0,46996.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2010,55103.542,0.0,55103.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2011,66624.176,0.0,66624.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2012,43149.502,0.0,43149.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2013,46316.644,0.0,46316.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2014,47508.9,0.0,47508.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2015,52487.97,0.0,52487.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2016,50160.294,0.0,50160.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2017,56767.166,0.0,56767.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2018,69271.138,0.0,69271.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2019,49827.732,0.0,49827.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2020,52955.286,0.0,52955.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2021,51589.838,0.0,51589.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2022,42193.284,0.0,42193.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACCURIDE CORP,2023,35221.46,0.0,35221.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE Cogeneration Company,2010,783183.548,0.0,783183.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE Cogeneration Company,2011,721407.1,0.0,721407.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE Cogeneration Company,2012,581742.796,0.0,581742.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE Cogeneration Company,2013,327422.644,0.0,327422.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE Cogeneration Company,2014,368560.07,0.0,368560.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACE ETHANOL LLC,2010,98496.948,0.0,98496.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2011,96941.982,0.0,96941.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2012,85026.18,0.0,85026.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2013,72619.98,0.0,72619.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2014,149439.788,0.0,149439.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2015,151513.228,0.0,151513.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2016,158788.852,0.0,158788.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2017,156567.06,0.0,156567.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2018,160460.696,0.0,160460.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2019,154674.768,0.0,154674.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2020,99283.676,0.0,99283.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2021,126051.276,0.0,126051.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ACE ETHANOL LLC,2022,157301.208,0.0,157301.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
ACE ETHANOL LLC,2023,164003.132,0.0,164003.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
ACETO US LLC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACETO US LLC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACI Energy Inc.,2010,308022.926,0.0,308022.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACI Energy Inc.,2011,344972.842,0.0,344972.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACI Energy Inc.,2012,302617.07,0.0,302617.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACI Energy Inc.,2013,87995.804,0.0,87995.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2015,15626.5,0.0,15626.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2016,29670.0,0.0,29670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2017,47097.0,0.0,47097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2018,95999.0,0.0,95999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2019,139492.5,0.0,139492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2020,210709.75,0.0,210709.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2021,255049.25,0.0,255049.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2022,313745.5,0.0,313745.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACMS Inc,2023,67748.0,0.0,67748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACS RECLAMATION & RECOVERY INC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACS RECLAMATION & RECOVERY INC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACSPR LLC,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACSPR LLC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACSPR LLC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2011,62533.968,0.0,62533.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2012,126979.98,0.0,126979.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2013,97533.63,0.0,97533.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2014,143455.08,0.0,143455.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2015,188762.668,0.0,188762.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2016,220376.876,0.0,220376.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2017,183758.036,0.0,183758.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2018,197306.896,0.0,197306.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2019,172184.88,0.0,172184.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2020,194427.156,0.0,194427.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2021,273324.876,0.0,273324.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2022,321029.94,0.0,321029.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA CARBON SOLUTIONS LLC,2023,292347.774,0.0,292347.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2010,110926.432,0.0,110926.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2011,108163.192,0.0,108163.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2012,89412.964,0.0,89412.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2013,100435.022,0.0,100435.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2014,109183.288,0.0,109183.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2015,94984.492,0.0,94984.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2016,93656.996,0.0,93656.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2017,95251.54,0.0,95251.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2018,100988.82,0.0,100988.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2019,81392.592,0.0,81392.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2020,85831.676,0.0,85831.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2021,104600.056,0.0,104600.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2022,126690.172,0.0,126690.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COGENERATION LP,2023,99085.876,0.0,99085.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2010,165358.696,0.0,165358.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2011,329.846,0.0,329.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2012,3131.146,0.0,3131.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2013,185263.848,0.0,185263.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2014,139447.448,0.0,139447.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2015,138760.55,0.0,138760.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2016,113222.416,0.0,113222.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2017,76916.076,0.0,76916.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2018,77435.238,0.0,77435.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2019,81773.904,0.0,81773.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2020,105183.616,0.0,105183.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2021,104893.222,0.0,104893.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2022,98454.332,0.0,98454.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADA COUNTY,2023,88399.964,0.0,88399.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2010,67146.296,0.0,67146.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2011,73368.674,0.0,73368.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2012,65913.002,0.0,65913.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2013,67654.596,0.0,67654.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2014,74812.268,0.0,74812.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2015,76422.312,0.0,76422.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2016,80070.748,0.0,80070.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2017,85443.128,0.0,85443.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2018,84644.032,0.0,84644.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2019,91352.056,0.0,91352.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2020,86205.076,0.0,86205.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ADKINS ENERGY LLC,2021,90388.16,0.0,90388.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
