Direct Point Emitters,Facility Id,Facility Name,GHG Quantity Associated with CO2 Supply ,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Produced,Gathering & Boosting,LDC - Direct Emissions,Onshore Oil & Gas Prod.,SF6 from Elec. Equip.,Transmission Pipelines,Year,Parent Company,Parent Ownership %,Total Direct Emissions,Total Supplier Emissions
12002.604,1011532,SOLDOTNA COMBUSTION TURBINE PLANT,,,,,,,,,,,,,2023,HOMER ELECTRIC ASSOC INC,100.0,12002.604,0.0
,1011534,BBOG Gulf Coast Basin #220,,,,,,,,,,26024.504,,,2023,BLACKBRUSH O & G LLC,100.0,26024.504,0.0
11992.078,1011538,Redtail Gas Plant,,,,,,,,,,,,,2023,"Fundare Resources Operating CO, LLC",100.0,11992.078,0.0
20094.024,1011541,Procter & Gamble Manufacturing Co.,,,,,,,,,,,,,2023,THE PROCTER & GAMBLE CO,100.0,20094.024,0.0
883639.976,1011543,West Deptford Energy Station,,,,,,,,,,,,,2023,"LS Power Development, LLC",100.0,883639.976,0.0
67029.346,1011549,Marathon Petroleum Corporation,,,,,,,,,,,,,2023,MARATHON PETROLEUM CORP,100.0,67029.346,0.0
22715.536,1011553,"Roxul USA, Inc.",,,,,,,,,,,,,2023,ROXUL USA INC,100.0,22715.536,0.0
3064553.244,1011554,Temple Power Station,,,,,,,,,,,,,2023,TEMPLE GENERATION I LLC; PANDA TEMPLE POWER II LLC,50.0; 50.0,3064553.244,0.0
247009.47063791103,1011558,Pembrook Gas Plant,,,,,,,,,,,,,2023,TARGA RESOURCES CORP; PIONEER NATURAL RESOURCES CO,73.0; 27.0,247009.47063791103,0.0
85525.58,1011561,HANCOCK COMPRESSOR STATION,,,,,,,,,,,,,2023,TRANSCANADA PIPELINE USA LTD; NATIONAL GRID USA; DTE ENERGY CO,47.5; 26.25; 26.25,85525.58,0.0
30703.584,1011579,Gold Bond - SAV Plant,,,,,,,,,,,,,2023,SPANGLER COMPANIES INC,100.0,30703.584,0.0
24405.808,1011580,Gold Bond - WAK Plant,,,,,,,,,,,,,2023,SPANGLER COS INC,100.0,24405.808,0.0
28358.144,1011582,Michigan Milk Producers Association,,,,,,,,,,,,,2023,MICHIGAN MILK PRODUCERS ASSOC,100.0,28358.144,0.0
44895.75,1011595,Lea County Landfill,,,,,,,,,,,,,2023,COUNTY OF LEA NEW MEXICO,100.0,44895.75,0.0
,1011596,"Wapiti Operating, LLC 575 Uinta Basin",,,,,,,,,,58396.782,,,2023,WAPITI OPERATING LLC,100.0,58396.782,0.0
33092.198,1011612,Vermillion Sanitary Landfill,,,,,,,,,,,,,2023,CITY OF VERMILLION SOUTH DAKOTA,100.0,33092.198,0.0
59061.528,1011615,MINISINK COMPRESSOR STATION,,,,,,,,,,,,,2023,TRANSCANADA PIPELINE USA LTD; DTE ENERGY CO; NATIONAL GRID USA,47.5; 26.25; 26.25,59061.528,0.0
67135.248,1011627,Three Rivers Energy LLC,,,,,,,,,,,,,2023,LAKEVIEW ENERGY LLC; CRESTWOOD ENERGY,50.0; 50.0,67135.248,0.0
39518.304,1011628,"TGP Station 303, Seneca, PA",,,,,,,,,,,,,2023,KINDER MORGAN INC,100.0,39518.304,0.0
8210.632,1011629,Ship Shoal 300 B,,,,,,,,,,,,,2023,W&T OFFSHORE INC,100.0,8210.632,0.0
48552.0,1011631,Morrilton Sanitary Landfill,,,,,,,,,,,,,2023,CITY OF MORRILTON ARKANSAS,100.0,48552.0,0.0
31500.932,1011633,Nestle Purina Petcare Co.,,,,,,,,,,,,,2023,NESTLE HOLDINGS INC,100.0,31500.932,0.0
8270.32,1011635,DEBEQUE GAS PROCESSING FACILITY,,,,,,,,,,,,,2023,SUMMIT MIDSTREAM PARTNERS LP,100.0,8270.32,0.0
48730.042,1011636,Columbia Gas Transmission LLC Glenville Compressor Station,,,,,,,,,,,,,2023,TRANSCANADA PIPELINE USA LTD; GIP Pilot Acquisition Partners LP,60.0; 40.0,48730.042,0.0
36749.264,1011637,Millennium Pipeline Company LLC Corning Compressor Station,,,,,,,,,,,,,2023,TRANSCANADA PIPELINE USA LTD; NATIONAL GRID USA; DTE ENERGY CO,47.5; 26.25; 26.25,36749.264,0.0
132762.424,1011639,MC 807 B,,,,,,,,,,,,,2023,SHELL PETROLEUM INC,100.0,132762.424,0.0
42345.74,1011640,Sorrento Lactalis,,,,,,,,,,,,,2023,LACTALIS AMERICAN GROUP INC,100.0,42345.74,0.0
31009.784,1011645,"CertainTeed Gypsum NC, Inc.",,,,,,,,,,,,,2023,SAINT-GOBAIN CORP,100.0,31009.784,0.0
33112.466,1011650,"Leaf River Energy Center, LLC",,,,,,,,,,,,,2023,NEW JERSEY RESOURCES CORP,100.0,33112.466,0.0
,1011652,"Urban 220 Gulf Coast Basin (LA, TX)",,,,,,,,,,15986.486,,,2023,URBAN OIL & GAS GROUP LLC,100.0,15986.486,0.0
,1011654,Urban 535 Green River Basin,,,,,,,,,,38089.7,,,2023,URBAN OIL & GAS GROUP LLC,100.0,38089.7,0.0
65351.604,1011656,Pratt Energy LLC,,,,,,,,,,,,,2023,PRATT ENERGY LLC,100.0,65351.604,0.0
12856.566,1011658,Oakland Compressor Station,,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,12856.566,0.0
,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,,,,,,,,1467664.568,,,2023,ENDEAVOR ENERGY RESOURCES LP,100.0,1467664.568,0.0
,1011662,Slant Operating LLC,,,,,,,,,,25346.878,,,2023,SLANT OPERATING LLC; STANOLIND PRODUCTION LLC; EQT CORP; STANOLIND PRODUCTION LLC,100.0; 0.0; 0.0; 0.0,25346.878,0.0
72771.25,1011663,Decatur County Solid Waste Facility,,,,,,,,,,,,,2023,DECATUR COUNTY BOARD OF COMMISSIONERS,100.0,72771.25,0.0
,1011666,Lindsay Field Office,,,,,,,,,,161767.578,,,2023,GULFPORT ENERGY OPERATING CORP,100.0,161767.578,0.0
18767.25,1011669,City of Clovis Landfill,,,,,,,,,,,,,2023,CITY OF CLOVIS CALIFORNIA,100.0,18767.25,0.0
64853.888,1011670,Silver Plant,,,,,,,,,,,,,2023,COGENT MIDSTREAM WESTEX LLC,100.0,64853.888,0.0
,1011673,Holmes Western Oil Corporation,,,,,,,,,,37467.224,,,2023,HOLMES WESTERN OIL CORP,100.0,37467.224,0.0
,1011674,Sage Natural Resources 415 Strawn Basin,,,,,,,,,,36160.974,,,2023,SAGE NATURAL RESOURCES LLC,100.0,36160.974,0.0
13748.25,1011676,Eastlake Sanitary Landfill,,,,,,,,,,,,,2023,LAKE COUNTY,100.0,13748.25,0.0
36720.312,1011677,Macksville Compressor Station,,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,36720.312,0.0
1287.756,1011681,Eagle Valley Clean Energy,,,,,,,,,,,,,2023,EVERGREEN CLEAN ENERGY CORP,100.0,1287.756,0.0
33612.724,1011682,Bridgestone Americas Tire Operations,,,,,,,,,,,,,2023,BRIDGESTONE AMERICAS INC,100.0,33612.724,0.0
28972.14,1011683,"ENTEK International, LLC",,,,,,,,,,,,,2023,ENTEK INTERNATIONAL LLC,100.0,28972.14,0.0
,1011684,Sage Natural Resources 420 Fort Worth Syncline,,,,,,,,,,37550.914,,,2023,SAGE NATURAL RESOURCES LLC,100.0,37550.914,0.0
3136840.928,1011685,Warren County Power Station,,,,,,,,,,,,,2023,DOMINION ENERGY INC,100.0,3136840.928,0.0
,1011688,Equinor USA Onshore Properties - APB Basin 160A,,,,,,,,,,11220.624,,,2023,EQUINOR US HOLDINGS INC,100.0,11220.624,0.0
,1011690,Permian Resources Corporation,,,,,,,,,,2187406.64,,,2023,CENTENNIAL RESOURCE DEVELOPMENT INC,100.0,2187406.64,0.0
14702.944,1011691,Lauscha Fiber International,,,,,,,,,,,,,2023,ALKEGEN (FORMERLY UNIFRAX LLC),100.0,14702.944,0.0
116671.25,1011696,white oak landfill,,,,,,,,,,,,,2023,COUNTY OF HAYWOOD,100.0,116671.25,0.0
24363.156,1011697,Worthington Industries,,,,,,,,,,,,,2023,WORTHINGTON INDUSTRIES INC,100.0,24363.156,0.0
23810.996,1011701,Grand Isle 115 A,,,,,,,,,,,,,2023,WALTER OIL & GAS CORP,100.0,23810.996,0.0
,1011702,"Eureka Midstream, LLC",,,,,,,,132583.434,,,,,2023,EQUITRANS MIDSTREAM CORP; HUDSON ENERGY NY LLC,60.0; 40.0,132583.434,0.0
170768.686,1011705,Plaquemine NGL Fractionation Plant,0.0,0.0,6229021.6,0.0,0.0,0.0,0.0,,,,,,2023,ENLINK MIDSTREAM LLC,100.0,170768.686,6229021.6
,1011706,Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region,,,,,,,,,,99604.212,,,2023,GULFPORT ENERGY OPERATING CORP,100.0,99604.212,0.0
24271.108,1011708,Westlake Longview Corp.,,,,,,,,,,,,,2023,WESTLAKE CHEMICAL CORP,100.0,24271.108,0.0
46848.762,1011710,"Darling Ingredients, Inc. - Linkwood",,,,,,,,,,,,,2023,DARLING INGREDIENTS INC,100.0,46848.762,0.0
12133.5,1011716,Kings Waste and Recycling Authority,,,,,,,,,,,,,2023,KINGS WASTE & RECYCLING AUTHORITY,100.0,12133.5,0.0
26723.448,1011718,QUALCOMM INC - PACIFIC CENTER,,,,,,,,,,,,,2023,QUALCOMM INC,100.0,26723.448,0.0
173226.94,1011719,GP Condensate Splitter,0.0,0.0,0.0,0.0,0.0,0.0,15656825.7571847,,,,,,2023,KINDER MORGAN INC,100.0,173226.94,15656825.7571847
37273.738,1011720,Blacksville Compressor Station,,,,,,,,,,,,,2023,EQUITRANS MIDSTREAM CORP,100.0,37273.738,0.0
43949.116,1011722,MidMar East Gas Plant,,,,,,,,,,,,,2023,ENLINK MIDSTREAM LLC,100.0,43949.116,0.0
25432.954,1011725,SMITHFIELD FRESH MEATS CORP - MILAN,,,,,,,,,,,,,2023,SMITHFIELD FOODS INC,100.0,25432.954,0.0
18662.532,1011726,Superior Forge & Steel Corporation,,,,,,,,,,,,,2023,SUPERIOR FORGE & STEEL CORP,100.0,18662.532,0.0
26460.0,1011729,Sonoco Richmond,,,,,,,,,,,,,2023,SONOCO PRODUCTS CO,100.0,26460.0,0.0
193918.5,1011739,Pride Mine,,,,,,,,,,,,,2023,AMERICAN CONSOLIDATED NATURAL RESOURCES INC,100.0,193918.5,0.0
72088.832,1011740,"SI Group, Inc.",,,,,,,,,,,,,2023,SI GROUP USA HOLDINGS (USHA) CORP,100.0,72088.832,0.0
40799.996,1011742,Special Metals Corporation,,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,40799.996,0.0
,1011744,"Mercuria Energy America, LLC",0.0,0.0,0.0,0.0,55462804.0,0.0,0.0,,,,,,2023,MERCURIA ENERGY GROUP HOLDING LTD,100.0,0.0,55462804.0
35221.12,1011745,"EOG Resources, Inc. Smiley Hub",,,,,,,,,,,,,2023,EOG RESOURCES INC,100.0,35221.12,0.0
,1011748,Ferndale Terminal,0.0,0.0,0.0,0.0,3713116.564,0.0,0.0,,,,,,2023,PETROGAS INC,100.0,0.0,3713116.564
10693.76,1011751,Pilgrim's Pride Corporation Moorefield WV,,,,,,,,,,,,,2023,JBA USA HOLDINGS LLC,100.0,10693.76,0.0
,1011763,"EagleRidge Operating, LLC. Strawn Basin",,,,,,,,,,138267.682,,,2023,EAGLERIDGE OPERATING LLC,100.0,138267.682,0.0
,1011765,"EagleRidge Operating, LLC. Fort Worth Syncline Basin",,,,,,,,,,192564.886,,,2023,EAGLERIDGE OPERATING LLC,100.0,192564.886,0.0
27332.948,1011772,"CSU, San Jose State University",,,,,,,,,,,,,2023,STATE OF CALIFORNIA,100.0,27332.948,0.0
,1011775,"Knox Energy Cooperative Association, Inc.",0.0,0.0,0.0,28277.1,0.0,0.0,0.0,,,,,,2023,UTILITY PIPELINE LTD,100.0,0.0,28277.1
,1011779,Matheson Tri-Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,MATHESON TRI-GAS INC,100.0,0.0,0.0
,1011782,"Hilcorp Alaska, LLC 890 Arctic Slope Basin",,,,,,,,,,407602.496,,,2023,HILCORP ENERGY CO,100.0,407602.496,0.0
40599.432,1011783,Hilmar Cheese Company Dalhart,,,,,,,,,,,,,2023,HILMAR CHEESE CO,100.0,40599.432,0.0
15145.49,1011787,Honeywell Aerospace - South Bend,,,,,,,,,,,,,2023,HONEYWELL INTERNATIONAL INC,100.0,15145.49,0.0
37754.208,1011789,Elemental Environmental Solutions LLC,,,,,,,,,,,,,2023,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,100.0,37754.208,0.0
54719.0,1011793,Macon Bibb Walker Road MSWL,,,,,,,,,,,,,2023,MACON-BIBB,100.0,54719.0,0.0
,1011796,Reficenter of Miami Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,REFRICENTER OF MIAMI,100.0,0.0,0.0
1003451.84,1011799,"Methanex USA, LLC - Geismar Methanol Plant",,,,,,,,,,,,,2023,METHANEX USA LLC,100.0,1003451.84,0.0
,1011801,Fountain Inn Natural Gas System,0.0,0.0,0.0,53631.4,0.0,0.0,0.0,,1485.95,,,,2023,CITY OF FOUNTAIN INN SOUTH CAROLINA,100.0,1485.95,53631.4
,1011804,CalNRG- Lynch Canyon Field,,,,,,,,,,20109.574,,,2023,EAGLE PETROLEUM LLC,100.0,20109.574,0.0
,1011807,Mondy Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,MONDY GLOBAL INC,100.0,0.0,0.0
15540.414,1011809,Bayou Long Mobile Production Facility,,,,,,,,,,,,,2023,Highlander Oil & Gas Assets LLC; TEX MONCRIEF EXPLORACOUNT II LLC; ENERGY XXI ONSHORE LLC,72.0; 18.0; 10.0,15540.414,0.0
10901.37,1011811,Kaplan Gas Plant,,,,,,,,,,,,,2023,HARVEST MIDSTREAM CO,100.0,10901.37,0.0
39681.118788,1011813,Qorvo Texas LLC,,,,,,,,,,,,,2023,QORVO INC,100.0,39681.118788,0.0
38575.604,1011817,Bostco Terminal,,,,,,,,,,,,,2023,KINDER MORGAN INC; NGL ENERGY PARTNERS LP; TAUBER OIL CO,55.0; 42.5; 2.5,38575.604,0.0
218514.882,1011818,Chandlersville Compressor Station,,,,,,,,,,,,,2023,TALLGRASS DEVELOPMENT LP; PHILLIPS 66,75.0; 25.0,218514.882,0.0
51995.9032,1011828,Tres Palacios Gas Storage Facility,,,,,,,,,,,,,2023,Enbridge (US) Inc,100.0,51995.9032,0.0
337965.972,1011829,Eklutna Generation Station,,,,,,,,,,,,,2023,MATANUSKA ELECTRIC ASSOC INC,100.0,337965.972,0.0
63399.916,1011833,Grady Gas Plant,,,,,,,,,,,,,2023,INTENSITY MIDSTREAM LLC,100.0,63399.916,0.0
1404000.352,1011834,"Olin Blue Cube, Freeport, TX",,,,,,,,,,,,,2023,OLIN CORP,100.0,1404000.352,0.0
,1011835,Tradequim LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,TRADEQUIM LLC,100.0,0.0,0.0
36263.316,1011838,La Luz Energy Center,,,,,,,,,,,,,2023,PNM RESOURCES INC,100.0,36263.316,0.0
,1011847,GulfTex Gulf Coast Basin #220,,,,,,,,,,107249.38,,,2023,GULFTEX ENERGY III LP,100.0,107249.38,0.0
2405589.736,1011850,Brunswick County Power Station,,,,,,,,,,,,,2023,DOMINION ENERGY INC,100.0,2405589.736,0.0
,1011854,WESTERN ANDARKO BASIN (WAB) BUSINESS UNIT-BASIN 360,,,,,,,,,,365751.534,,,2023,FOURPOINT ENERGY LLC,100.0,365751.534,0.0
29827.488,1011855,ADM Fostoria,,,,,,,,,,,,,2023,ARCHER DANIELS MIDLAND CO,100.0,29827.488,0.0
33538.462,1011859,BVPV Styrenics LLC,,,,,,,,,,,,,2023,STYROPEK USA INC,100.0,33538.462,0.0
38018.392,1011863,"Grassland Dairy Products, Inc.",,,,,,,,,,,,,2023,GRASSLAND DAIRY PRODUCTS INC,100.0,38018.392,0.0
,1011866,DuPont Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,DUPONT DE NEMOURS INC,100.0,0.0,0.0
117330.404,1011870,Reveille Gas Plant,,,,,,,,,,,,,2023,Howard Energy Partners LLC,100.0,117330.404,0.0
,1011873,"Lime Rock Resources III-A, Williston Basin",,,,,,,,,,114890.964,,,2023,LIME ROCK RESOURCES A LP,100.0,114890.964,0.0
,1011876,DuPont Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,DUPONT DE NEMOURS INC,100.0,0.0,0.0
52088.17,1011881,Eastern Gas Transmission and Storage - Chambersburg Station (Tran),,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,52088.17,0.0
4105.884,1011885,Fredericktown Energy Center,,,,,,,,,,,,,2023,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,100.0,4105.884,0.0
16290.348,1011886,Gateway North Mine,,,,,,,,,,,,,2023,PEABODY ENERGY CORP,100.0,16290.348,0.0
15434.892,1011889,"Hydro Extrusion Delhi, LLC",,,,,,,,,,,,,2023,HYDRO EXTRUSION USA LLC,100.0,15434.892,0.0
4480.59,1011891,"NGPL Station 156, Mountain View, OK",,,,,,,,,,,,,2023,KINDER MORGAN INC,100.0,4480.59,0.0
6714.878,1011892,"KMTP Bob West Compressor Station Falcon Heights, TX",,,,,,,,,,,,,2023,KINDER MORGAN INC,100.0,6714.878,0.0
7983.974,1011893,"KMTP Bob West Dew Point Plant Falcon Heights, TX",,,,,,,,,,,,,2023,KINDER MORGAN INC,100.0,7983.974,0.0
,1011895,Aethon Energy Operating-530-Wind River Basin,,,,,,,,,,96194.882,,,2023,AETHON UNITED BR LP,100.0,96194.882,0.0
268129.456,1011896,Ector County Energy Center,,,,,,,,,,,,,2023,"JACKRABBIT POWER HOLDINGS, LLC",100.0,268129.456,0.0
18514.494,1011897,EFG Plant,,,,,,,,,,,,,2023,Howard Energy Partners LLC,100.0,18514.494,0.0
32634.1,1011900,Linde Inc,,,,,,,,,,,,,2023,LINDE INC,100.0,32634.1,0.0
63528.636,1011907,Proman USA (Pampa) LLC,,,,,,,,,,,,,2023,PROMAN USA INC,100.0,63528.636,0.0
184575.598,1011909,Heilwood Mine,,,,,,,,,,,,,2023,ROSEBUD MINING CO,100.0,184575.598,0.0
,1011913,SWN Production (Louisiana),,,,,,,,,,271880.238,,,2023,GEOSOUTHERN ENERGY CORP,100.0,271880.238,0.0
45041.25,1011916,Steele County Landfill,,,,,,,,,,,,,2023,COUNTY OF STEELE MINNESOTA,100.0,45041.25,0.0
103887.93,1011917,"Lucius Spar, Keathley Canyon 875 Platform",,,,,,,,,,,,,2023,OCCIDENTAL PETROLEUM CORP,100.0,103887.93,0.0
110298.384,1011920,Buckeye Texas Processing LLC,0.0,0.0,0.0,0.0,0.0,0.0,8355323.069,,,,,,2023,BUCKEYE PARTNERS LP,100.0,110298.384,8355323.069
,1011923,White Rock Oil & Gas LLC - 395 Williston,,,,,,,,,,173638.714,,,2023,WHITE ROCK OIL & GAS LLC,100.0,173638.714,0.0
118481.09826688,1011930,Pecos Gas Processing Plant,,,,,,,,,,,,,2023,EAGLECLAW MIDSTREAM SERVICES LLC,100.0,118481.09826688,0.0
78564.78,1011931,James Lake Gas Plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,PHILLIPS 66; ENBRIDGE (US) INC,86.8; 13.2,78564.78,0.0
90824.602,1011942,MC 254 A-Delta House,,,,,,,,,,,,,2023,DELTA HOUSE FPS LLC,100.0,90824.602,0.0
28732.424,1011946,Texas Gas Transmission - Eunice Station,,,,,,,,,,,,,2023,LOEWS CORP,100.0,28732.424,0.0
21954.776,1011947,Gulf South Pipeline - Rodrigue Station,,,,,,,,,,,,,2023,LOEWS CORP,100.0,21954.776,0.0
13886.458,1011948,Dubberly Refrigeration Plant,,,,,,,,,,,,,2023,ENERGY TRANSFER LP,100.0,13886.458,0.0
117446.596,1011949,KDB Central Treating Facility Plant,,,,,,,,,,,,,2023,ENERGY TRANSFER LP,100.0,117446.596,0.0
44224.0198576,1011952,Georgia-Pacific Gypsum LLC - Fort Dodge,,,,,,,,,,,,,2023,KOCH INDUSTRIES INC,100.0,44224.0198576,0.0
50274.5,1011956,Boone County Sanitary Landfill,,,,,,,,,,,,,2023,BOONE COUNTY IOWA,100.0,50274.5,0.0
59297.898,1011959,Grand Forks Active Landfill,,,,,,,,,,,,,2023,CITY OF GRAND FORKS NORTH DAKOTA,100.0,59297.898,0.0
88630.244,1011960,Cane Hill Compressor Station,,,,,,,,,,,,,2023,ENERGY TRANSFER LP,100.0,88630.244,0.0
62577.408,1011961,ADM Valdosta,,,,,,,,,,,,,2023,ARCHER DANIELS MIDLAND CO,100.0,62577.408,0.0
,1011962,Paxton Resources,,,,,,,,,,30672.814,,,2023,PAXTON RESOURCES,100.0,30672.814,0.0
48508.268,1011964,Basic American Foods Rexburg,,,,,,,,,,,,,2023,BASIC AMERICAN INC,100.0,48508.268,0.0
25442.564,1011965,Gulf South Pipeline - Kiln Station,,,,,,,,,,,,,2023,LOEWS CORP,100.0,25442.564,0.0
37408.208,1011966,Providence Health & Service Alaska,,,,,,,,,,,,,2023,PROVIDENCE HEALTH SYSTEM WASHINGTON INC,100.0,37408.208,0.0
1011.496,1011967,Utica Condensate Stabilization Facility,0.0,0.0,1548741.2,0.0,0.0,0.0,0.0,,,,,,2023,MPLX LP,100.0,1011.496,1548741.2
53889.722,1011973,"Tyson Poultry, Inc Broken Bow",,,,,,,,,,,,,2023,TYSON FOODS INC,100.0,53889.722,0.0
25384.604,1011974,SOLVAY Specialty Polymers USA - LLC,,,,,,,,,,,,,2023,SOLVAY HOLDING INC,100.0,25384.604,0.0
,1011978,Morningstar Operating LLC  SAN JUAN BASIN 580,,,,,,,,,,179800.968,,,2023,MORNINGSTAR PARTNERS LP,100.0,179800.968,0.0
106649.548,1011979,Pratt Paper (IN) LLC,,,,,,,,,,,,,2023,PRATT INDUSTRIES INC,100.0,106649.548,0.0
30372.836,1011980,"Cargill, Inc",,,,,,,,,,,,,2023,CARGILL INC,100.0,30372.836,0.0
41042.078,1011986,Centennial Gas Plant,,,,,,,,,,,,,2023,STERLING ENERGY GROUP INC,100.0,41042.078,0.0
,1011987,City of Commerce,0.0,0.0,0.0,90350.3,0.0,0.0,0.0,,,,,,2023,CITY OF COMMERCE GEORGIA,100.0,0.0,90350.3
22999.464,1011988,"EOG Resources, Inc. Lyssy Hub",,,,,,,,,,,,,2023,EOG RESOURCES INC,100.0,22999.464,0.0
54681.096,1011989,"EOG Resources, Inc. Titan Hub",,,,,,,,,,,,,2023,EOG RESOURCES INC,100.0,54681.096,0.0
34048.0,1011994,"Tyson Poultry, Inc Clarksville",,,,,,,,,,,,,2023,TYSON FOODS INC,100.0,34048.0,0.0
,1011995,Hilcorp Appalachian Basin (Eastern Overthrust Area),,,,,,,,,,123268.82,,,2023,HILCORP ENERGY CO,100.0,123268.82,0.0
,1011998,"TGNR TVL LLC - Basin 230 (Houston, TX)",,,,,,,,,,120562.342,,,2023,RANGE RESOURCES CORP,100.0,120562.342,0.0
142360.072,1011999,Charles D. Lamb Energy Center,,,,,,,,,,,,,2023,OKLAHOMA MUNICIPAL POWER AUTHORITY,100.0,142360.072,0.0
609574.84,1012008,Montana Power Station,,,,,,,,,,,,,2023,EL PASO ELECTRIC CO,100.0,609574.84,0.0
46672.826,1012009,"Tyson Farms, Inc - Blountsville Processing",,,,,,,,,,,,,2023,TYSON FOODS INC,100.0,46672.826,0.0
19411.028,1012011,Northern Natural Gas Company - Seminole,,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,19411.028,0.0
,1012014,White Knight 420 Fort Worth Syncline,,,,,,,,,,16191.248,,,2023,NEWARK E&P OPERATING LLC,100.0,16191.248,0.0
17460.09,1012015,Macon LNG,,,,,,,,,,,,,2023,THE SOUTHERN CO,100.0,17460.09,0.0
54322.596,1012016,Goodman Energy Center,,,,,,,,,,,,,2023,MIDWEST ENERGY INC,100.0,54322.596,0.0
53332.838,1012017,Macheche Combustion Turbine,,,,,,,,,,,,,2023,GUAM POWER AUTHORITY,100.0,53332.838,0.0
7353.372,1012019,"Tama Paperboard, LLC",,,,,,,,,,,,,2023,GREIF INC,100.0,7353.372,0.0
,1012020,City of Monticello,0.0,0.0,0.0,8746.9,0.0,0.0,0.0,,,,,,2023,CITY OF MONTICELLO GEORGIA,100.0,0.0,8746.9
,1012021,Liberty Resources Managment LLC 395 Williston Basin,,,,,,,,,,86226.336,,,2023,LIBERTY RESOURCES LLC,100.0,86226.336,0.0
23574.366,1012023,Blue Racer Midstream LLC - Berne Plant,,,,,,,,,,,,,2023,BLUE RACER MIDSTREAM LLC,100.0,23574.366,0.0
,1012025,IDEMITSU APOLLO CORP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2023,APOLLO IDEMITSU CORP,100.0,0.0,0.0
13047.64,1012032,Tenjo Vista Power Plant,,,,,,,,,,,,,2023,GUAM POWER AUTHORITY,100.0,13047.64,0.0
18091.884,1012033,Cherokee LNG,,,,,,,,,,,,,2023,THE SOUTHERN CO,100.0,18091.884,0.0
26031.552,1012034,Mastronardi Produce,,,,,,,,,,,,,2023,MASTRONARDI PRODUCE-USA INC,100.0,26031.552,0.0
33462.108,1012035,Yigo Combustion Turbine,,,,,,,,,,,,,2023,GUAM POWER AUTHORITY,100.0,33462.108,0.0
61389.032,1012037,50 Buttes Gas Plant,,,,,,,,,,,,,2023,MERITAGE MIDSTREAM SERVICES II LLC,100.0,61389.032,0.0
16104.588,1012039,Saint Francis Hospital,,,,,,,,,,,,,2023,SAINT FRANCIS HEALTH SYSTEM INC,100.0,16104.588,0.0
41843.498,1012042,Shamrock Landfill Inc.,,,,,,,,,,,,,2023,WASTE CONNECTIONS US INC,100.0,41843.498,0.0
492750.776,1012043,Elk Station,,,,,,,,,,,,,2023,GOLDEN SPREAD ELECTRIC COOPERATIVE INC,100.0,492750.776,0.0
182458.424,1012045,Cheyenne Prairie Generating Station,,,,,,,,,,,,,2023,BLACK HILLS CORP,100.0,182458.424,0.0
29750.988,1012051,Acme Brick - Texas Clay Plants,,,,,,,,,,,,,2023,BERKSHIRE HATHAWAY INC,100.0,29750.988,0.0
33325.424,1012053,Huber Specialty Hydrates,,,,,,,,,,,,,2023,JM HUBER CORP,100.0,33325.424,0.0
1441687.328,1012054,Woodbridge Energy Center,,,,,,,,,,,,,2023,CPV POWER HOLDINGS LP; TOYOTA TSUSHO POWER USA INC; OSAKA GAS USA CORP; JOHN HANCOCK MANULIFE,37.53; 31.25; 20.0; 11.22,1441687.328,0.0
67748.0,1012058,"A.C.M.S., Inc.",,,,,,,,,,,,,2023,WASTE CONNECTIONS US INC,100.0,67748.0,0.0
,1012059,SHD Oil & Gas Williston (395) Basin,,,,,,,,,,21373.292,,,2023,SHD OIL & GAS LLC,100.0,21373.292,0.0
,1012060,White Rock Oil & Gas LLC - 230 ArkLa,,,,,,,,,,11081.988,,,2023,WHITE ROCK OIL & GAS LLC,100.0,11081.988,0.0
75957.79,1012062,BECKVILLE GAS PROCESSING PLANT,,,,,,,,,,,,,2023,M6 Midstream LLC,100.0,75957.79,0.0
,1012063,Belridge Gas Plant - NGL Supplier,0.0,0.0,27261.8,0.0,0.0,0.0,0.0,,,,,,2023,NATIONAL FUEL GAS CO,100.0,0.0,27261.8
